packageId,dateIssued,granuleId,title,granuleClass
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491-9,Constitutional Authority and Single Subject Statements for H.R. 616,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491-8,Constitutional Authority and Single Subject Statements for H.R. 615,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491-7,Constitutional Authority and Single Subject Statements for H.R. 614,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491-6,Constitutional Authority and Single Subject Statements for H.R. 613,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491-5,Constitutional Authority and Single Subject Statements for H.R. 612,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491-4,Constitutional Authority and Single Subject Statements for H.R. 611,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491-3,Constitutional Authority and Single Subject Statements for H.R. 610,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491-2,Constitutional Authority and Single Subject Statements for H.R. 609,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491-10,ADDITIONAL SPONSORS,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH491,Constitutional Authority and Single Subject Statements for H.R. 608,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-9,Constitutional Authority and Single Subject Statements for H.R. 594,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-8,Constitutional Authority and Single Subject Statements for H.R. 593,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-7,Constitutional Authority and Single Subject Statements for H.R. 592,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-6,Constitutional Authority and Single Subject Statements for H.R. 591,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-5,Constitutional Authority and Single Subject Statements for H.R. 590,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-4,Constitutional Authority and Single Subject Statements for H.R. 589,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-3,Constitutional Authority and Single Subject Statements for H.R. 588,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-22,Constitutional Authority and Single Subject Statements for H.R. 607,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-21,Constitutional Authority and Single Subject Statements for H.R. 606,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-20,Constitutional Authority and Single Subject Statements for H.R. 605,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-2,Constitutional Authority and Single Subject Statements,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-19,Constitutional Authority and Single Subject Statements for H.R. 604,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-18,Constitutional Authority and Single Subject Statements for H.R. 603,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-17,Constitutional Authority and Single Subject Statements for H.R. 602,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-16,Constitutional Authority and Single Subject Statements for H.R. 601,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-15,Constitutional Authority and Single Subject Statements for H.R. 600,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-14,Constitutional Authority and Single Subject Statements for H.R. 599,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-13,Constitutional Authority and Single Subject Statements for H.R. 598,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-12,Constitutional Authority and Single Subject Statements for H.R. 597,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-11,Constitutional Authority and Single Subject Statements for H.R. 596,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490-10,Constitutional Authority and Single Subject Statements for H.R. 595,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH490,PRIVATE BILLS AND RESOLUTIONS,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH488,PUBLIC BILLS AND RESOLUTIONS,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH487,"EXECUTIVE COMMUNICATIONS, ETC.",HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH486,OATH FOR ACCESS TO CLASSIFIED INFORMATION,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH484-4,"OATH OF OFFICE MEMBERS, RESIDENT COMMISSIONER, AND DELEGATES",HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH484-3,ADJOURNMENT,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH484-2,LEAVE OF ABSENCE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH484,"ADJOURNMENT FROM FRIDAY, JANUARY 27, 2023, TO MONDAY, JANUARY 30, 2023",HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH481,REMEMBERING THE LIFE AND LEGACY OF HANS ``HARRY'' FRISCH,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH477,GRAVE CONCERNS FOR TRICARE BENEFICIARIES,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH475-4,MOMENTS IN TIME THAT IMPACT THE REST OF TIME,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH475-3,SOCIAL SECURITY,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH475-2,SUPPORTING WORKING FAMILIES,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH475,GUN VIOLENCE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH474-5,COMMONSENSE SOLUTIONS FOR THE HEARTLAND,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH474-4,HONORING HENRY BERG-BROUSSEAU,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH474-3,"ERNIE REYNOLDS SR. OF OROVILLE, CALIFORNIA",HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH474-2,HOLOCAUST REMEMBRANCE DAY,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH474,GETTING TO KNOW MY CONSTITUENTS,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH473-6,FIGHTING FOR YOUR REPRODUCTIVE FREEDOM,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH473-5,HONORING THE LIVES OF SERGEANT STEVEN ROBIN AND OFFICER BRANDEN ESTORFFE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH473-4,RECOGNIZING NATIONAL MENTORING MONTH,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH473-3,THE WAR IN UKRAINE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH473-2,NEVER FORGET THE WORST GENOCIDE IN HISTORY,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH473,NATIONAL SCHOOL CHOICE WEEK,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH472-7,ENERGY INDEPENDENCE IN PERPETUITY,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH472-6,INTERNATIONAL HOLOCAUST REMEMBRANCE DAY,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH472-5,WOMEN'S ACCESS TO MEDICATION ABORTION,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH472-4,HONORING HEROIC BRANTLEY COUNTY FIRST RESPONDERS,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH472-3,CONDEMNING AZERBAIJAN'S BLOCKADE OF LACHIN CORRIDOR,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH472-2,RECOGNIZING THE ANNIVERSARY OF THE AUSCHWITZ CONCENTRATION CAMP LIBERATION,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH472,DIRECT ATTACK ON STRATEGIC PETROLEUM RESERVE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH471-6,COMMONSENSE SOLUTIONS FOR FARMERS AND RANCHERS,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH471-5,APPOINTMENT OF MEMBER TO THE BOARD OF REGENTS OF THE SMITHSONIAN INSTITUTION,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH471-4,COMMUNICATION FROM THE DEMOCRATIC LEADER,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH471-3,MOMENT OF SILENCE FOR VICTIMS OF THE HALF MOON BAY SHOOTINGS,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH471-2,PROVIDING AMOUNTS FOR THE EXPENSES OF THE SELECT COMMITTEE ON THE STRATEGIC COMPETITION BETWEEN THE UNITED STATES AND THE CHINESE COMMUNIST PARTY,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH471,"AUTHORIZING THE CLERK TO MAKE CORRECTIONS IN ENGROSSMENT OF H.R. 21, STRATEGIC PRODUCTION RESPONSE ACT",HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH440,"We understand that the price at the pump is prohibitive, and we have
to continue to choose whatever tools we have to try to bring it down.",HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH435-4,STRATEGIC PRODUCTION RESPONSE ACT,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH435-3,REPUBLICAN ECONOMIC SCHEME HURTS WORKING FAMILIES,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH435-2,HONORING THE LIFE OF LOU MOORE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH435,WE ARE TEXAS STRONG,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH434-6,INTERNATIONAL HOLOCAUST REMEMBRANCE DAY,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH434-5,SUPPORTING STRIKING WORKERS AT THE PITTSBURGH POST-GAZETTE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH434-4,SCHOOL CHOICE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH434-3,HONORING ANNIE BROWN KENNEDY,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH434-2,CONGRATULATING IOWA BIODIESEL BOARD,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH434,MASS SHOOTINGS IN CALIFORNIA,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH433-7,CELEBRATING LUNAR NEW YEAR,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH433-6,ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH433-5,PLEDGE OF ALLEGIANCE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH433-4,THE JOURNAL,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH433-3,PRAYER,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH433-2,DESIGNATION OF THE SPEAKER PRO TEMPORE,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgH433,Senate,HOUSE
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE67-2,POST-DISASTER ASSISTANCE ONLINE ACCOUNTABILITY ACT,EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE67,"CONGRATULATING VANESSA WYCHE, DIRECTOR OF NASA JOHNSON SPACE CENTER",EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE66-2,"HONORING THE SERVICE OF LARRY R. ROGERS, SR.",EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE66,TRIBUTE TO MICHAEL BOZICK,EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE65-4,INVESTING IN MAIN STREET ACT OF 2023,EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE65-3,RECOGNIZING HENRY LYKES,EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE65-2,HONORING THE SERVICE AND SACRIFICE OF SERGEANT STEVEN ROBIN AND OFFICER BRANDEN ESTORFFE,EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE65,HONORING THE RETIREMENT OF JAMES ANDERSON,EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE64-6,FEDERAL DISASTER ASSISTANCE COORDINATION ACT,EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE64-5,"CONGRATULATING MR. MILAN MORA, P.E. ON BEING CHOSEN THE U.S. ARMY CORPS OF ENGINEERS 2022 JOHN W. MORRIS CIVILIAN OF THE YEAR",EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE64-4,REMEMBERING THE LIFE OF CHARLES EDWIN SIMPSON,EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE64-3,PERSONAL EXPLANATION,EXTENSIONS
CREC-2023-01-27,2023-01-27,CREC-2023-01-27-pt1-PgE64-2,SECURITIES AND EXCHANGE COMMISSION REAL ESTATE LEASING AUTHORITY REVOCATION ACT,EXTENSIONS
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS129-2,NOMINATIONS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS129,"ADJOURNMENT UNTIL MONDAY, JANUARY 30, 2023, AT 3 P.M.",SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS128-4,TRIBUTE TO SENATE PAGES,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS128-3,"ORDERS FOR MONDAY, JANUARY 30, 2023",SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS128-2,MEASURE READ THE FIRST TIME--S. 123,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS128,SUPPORTING THE CONTRIBUTIONS OF CATHOLIC SCHOOLS IN THE UNITED STATES,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS127,CONGRATULATING THE UNIVERSITY OF GEORGIA BULLDOGS FOOTBALL TEAM FOR WINNING THE 2023 NATIONAL COLLEGIATE ATHLETIC ASSOCIATION COLLEGE FOOTBALL NATIONAL CHAMPIONSHIP,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS126-3,UKRAINE,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS126-2,PRIVILEGES OF THE FLOOR,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS126,AUTHORITY FOR COMMITTEES TO MEET,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS125,"SENATE CONCURRENT RESOLUTION 2--COMMENDING THE BRAVERY, COURAGE, AND RESOLVE OF THE WOMEN AND MEN OF IRAN DEMONSTRATING IN MORE THAN 133 CITIES AND RISKING THEIR SAFETY TO SPEAK OUT AGAINST THE...",SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS124-3,SENATE RESOLUTION 18--AMENDING THE STANDING RULES OF THE SENATE TO PROHIBIT THE CONSIDERATION OF LEGISLATION IN THE SENATE UNLESS THE TEXT OF THE LEGISLATION THAT WILL BE CONSIDERED HAS BEEN MADE...,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS124-2,SENATE RESOLUTION 17--SUPPORTING THE CONTRIBUTIONS OF CATHOLIC SCHOOLS IN THE UNITED STATES,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS124,SENATE RESOLUTION 16--CONGRATULATING THE UNIVERSITY OF GEORGIA BULLDOGS FOOTBALL TEAM FOR WINNING THE 2023 NATIONAL COLLEGIATE ATHLETIC ASSOCIATION COLLEGE FOOTBALL NATIONAL CHAMPIONSHIP,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS123-2,SUBMITTED RESOLUTIONS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS123,Introductory Statement on S. 126,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS122-3,Introductory Statement on S. 121,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS122-2,Introductory Statement on S. 114,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS122,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS121-2,ADDITIONAL COSPONSORS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS121,SUBMISSION OF CONCURRENT AND SENATE RESOLUTIONS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS120,INTRODUCTION OF BILLS AND JOINT RESOLUTIONS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS119-3,EXECUTIVE AND OTHER COMMUNICATIONS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS119-2,PRIVILEGED NOMINATIONS REFERRED TO COMMITTEE,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS119,MEASURES READ THE FIRST TIME,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS118-7,MEASURES PLACED ON THE CALENDAR,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS118-6,MEASURES REFERRED,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS118-5,MESSAGE FROM THE HOUSE,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS118-4,EXECUTIVE MESSAGES REFERRED,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS118-3,MESSAGES FROM THE PRESIDENT,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS118-2,TRIBUTE TO KAYLEE RICHARD AND SAMANTHA GRENIER,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS118,ADDITIONAL STATEMENTS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS117-2,CHILE,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS117,ARGENTINA,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS116-3,"REMEMBERING LARRY ROGERS, SR.",SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS116-2,REMEMBERING KIMBERLY ANN CONRAD NARANJO,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS116,MORNING BUSINESS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS115-2,NATIONAL STALKING AWARENESS MONTH--Continued,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS115,RECESS SUBJECT TO THE CALL OF THE CHAIR,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS108-3,LEGISLATIVE SESSION,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS108-2,CONCLUSION OF MORNING BUSINESS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS108,RESERVATION OF LEADER TIME,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS107-4,GUANTANAMO BAY,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS107-3,DEMOCRATIC LEGISLATION,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS107-2,RECOGNITION OF THE MINORITY LEADER,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS107,GUNS,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS106-4,DEBT CEILING,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS106-3,"MEASURES PLACED ON THE CALENDAR EN BLOC--S. 81, S. 82, H.R. 300",SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS106-2,RECOGNITION OF THE MAJORITY LEADER,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS106,WELCOMING THE GUEST CHAPLAIN,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS105-5,WELCOMING THE GUEST CHAPLAIN,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS105-4,APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS105-3,PLEDGE OF ALLEGIANCE,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS105-2,PRAYER,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS105,Senate,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgS-FrontMatter-25,CONGRESSIONAL RECORD,SENATE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-9,Constitutional Authority and Single Subject Statements for H.R. 573,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-8,Constitutional Authority and Single Subject Statements for H.R. 572,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-7,Constitutional Authority and Single Subject Statements for H.R. 571,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-6,Constitutional Authority and Single Subject Statements for H.R. 570,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-5,Constitutional Authority and Single Subject Statements for H.R. 569,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-4,Constitutional Authority and Single Subject Statements for H.R. 568,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-3,Constitutional Authority and Single Subject Statements for H.R. 567,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-25,ADDITIONAL SPONSORS,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-24,Constitutional Authority and Single Subject Statements for H.J. Res. 22,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-23,Constitutional Authority and Single Subject Statements for H.R. 587,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-22,Constitutional Authority and Single Subject Statements for H.R. 586,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-21,Constitutional Authority and Single Subject Statements for H.R. 585,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-20,Constitutional Authority and Single Subject Statements for H.R. 584,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-2,Constitutional Authority and Single Subject Statements for H.R. 566,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-19,Constitutional Authority and Single Subject Statements for H.R. 583,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-18,Constitutional Authority and Single Subject Statements for H.R. 582,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-17,Constitutional Authority and Single Subject Statements for H.R. 581,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-16,Constitutional Authority and Single Subject Statements for H.R. 580,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-15,Constitutional Authority and Single Subject Statements for H.R. 579,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-14,Constitutional Authority and Single Subject Statements for H.R. 578,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-13,Constitutional Authority and Single Subject Statements for H.R. 577,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-12,Constitutional Authority and Single Subject Statements for H.R. 576,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-11,Constitutional Authority and Single Subject Statements for H.R. 575,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430-10,Constitutional Authority and Single Subject Statements for H.R. 574,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH430,Constitutional Authority and Single Subject Statements for H.R. 565,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-9,Constitutional Authority and Single Subject Statements for H.R. 543,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-8,Constitutional Authority and Single Subject Statements for H.R. 542,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-7,Constitutional Authority and Single Subject Statements for H.R. 541,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-6,Constitutional Authority and Single Subject Statements for H.R. 540,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-5,Constitutional Authority and Single Subject Statements for H.R. 539,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-4,Constitutional Authority and Single Subject Statements for H.R. 538,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-30,Constitutional Authority and Single Subject Statements for H.R. 564,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-3,Constitutional Authority and Single Subject Statements for H.R. 537,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-29,Constitutional Authority and Single Subject Statements for H.R. 563,HOUSE
CREC-2023-01-26,2023-01-26,CREC-2023-01-26-pt1-PgH429-28,Constitutional Authority and Single Subject Statements for H.R. 562,HOUSE
